DLiP-ID,T005A9
DLiP-Mol-ID,22177
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H20O4/c1-20(2,21)19-10-13-8-12-9-18(23-16(12)11-17(13)24-19)14-6-4-5-7-15(14)22-3/h4-9,11,19,21H,10H2,1-3H3"
Standard Inchi Key(RDKit),QOTDJGFZEZMUOF-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccccc1-c1cc2cc3c(cc2o1)OC(C(C)(C)O)C3
SMILES(SDF),
MW(SDF),
MW(RDKit),324.376
MW Monoisotopic(RDKit),324.13615912
MolLogP(RDKit),4.1828
XLogP(SDF),
XLogP(CDK),3.899
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),51.83
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.784952139780579
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,HIF-1a/p300
Common Target Pref Name,HIF-1a/p300
RDKit Descriptors
Ipc,446382.51897299825
qed,0.7849521397805794
Chi0,16.89697674656903
Chi1,11.452839606072642
TPSA,51.83
Chi0n,13.997867401595103
Chi0v,13.997867401595103
Chi1n,8.043931821947538
Chi1v,8.043931821947538
Chi2n,6.772971383749202
Chi2v,6.772971383749202
Chi3n,4.534348838507475
Chi3v,4.534348838507475
Chi4n,3.154200377213518
Chi4v,3.154200377213518
MolMR,92.61980000000005
MolWt,324.3760000000001
fr_SH,0
Kappa1,15.09028564710477
Kappa2,5.279905351774647
Kappa3,2.433121980475948
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,858.6331152845826
MolLogP,4.182800000000003
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.7506958014431024
SMR_VSA1,18.997404239494152
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,31.97331322103925
SMR_VSA6,7.109797541277533
